,title,content,date,nickName
2223,"8, 9, 10 월 서울둘레길 일정 공지","1. 일정 공지
8.31.(토) 제 11 관악산 코스
9.14.(토) 제 12 호암산 코스
9.15~18 추석 연휴
9.28.(토) 제 13 안양천 상류 코스
10.9. (수) 제 14 안양천 하류 코스
10.26.(토) 제 15코스 노을 하늘공원 코스

2. 무릎을 오래 사용하려면
[한때 히말라야 8000m 14좌 중 하나인 가셔브룸2봉(8035m)까지 올랐던 여성 산악인 박경이 전 국립산악박물관 관장(58)은 요즘엔 가급적 낮은 산을 탄다. 
무릎을 보호하기 위해서다. 강원 속초시에 사는 박 전 관장은 매일 영랑호 둘레길 8km를 걷거나, 주변 주봉산(331m)이나 청대산(230m)을 오른다.

박 전 관장은 무릎을 최대한 보호하는 운동에 신경을 쓰고 있다. 
무릎  이 망가진 것은 젊었을 때 20~30kg의 배낭을 매고 고산을 올라서다.  
그는 ""무거운 짐을 지고 설악산 지리산 능선을 타다 보면 어느 순간 무릎이 펴지지 않기도 한다. 그땐 몰랐는데 나이 드니 고스란히 고통으로  이어졌다""고 했다.  

""무릎을 살살 사용하려고 노력하죠. 오래전부터 자전거를탔어요. 자전거는 무릎에 무리를 주지 않으면서 전신 운동을 할 수 있어 좋았죠. 거의 매일 피트니스센터에서 
무릎 주변 근육 강화운동도 많이 하고 있죠.""  
“젊었을 때 산 잘 탄다는 평가에 너무 무리해서인지 이젠 높은 산을 못 타요. 
오르는 것는 괜찮은데 내려올 땐 무릎 통증에 시달려요. 
수술하지 않고 무릎을 보호하면서 등산을 즐기는 방법을 찾다 평지를 걷거나 낮은 산을 오르고 있어요. 그런데 낮은 산을 타다 보니 그동안 안 보이던 아름다움이 보이네요.”]
(https://naver.me/x67PqEeN 인터뷰 기사)

우리는 저렴한 등산용 스틱을 사용하면 많은 도움을 얻을 수 있습니다.
그리고 무릎 주위의 근육운동 (스쿼트 등)을 통하여 무릎을 보호할 수 있습니다.
8.31. 일정도 곧 게시하도록 하겠습니다. 감사합니다.",2024-08-17 15:46,케이
2224,,날이 좋네요 ^^,2024-08-17 18:16,추억의향기
2225,,"가을이 소리업이. 다가오네요..
전북 장수군 계북면.  산골마을",2024-08-17 18:35,빠달
2226,정모참석했어요~~,"첫 정모참석했어요.
방장님과 나무하나님. 고영님 그리고 저.     오늘은 더워서 그런지 이렇게 4명이 모여서 여러가지 얘기 나눴습니다.

방장님께서 🎷 색소폰관련 책도 쓰셔서 염치없이 받아왔고( 저자 사인도 )
나무하나님이 베스트셀러관련 정보및 신간에 관한 정보를 
고영님은 해박한 한국소설가및 풍수. 영화에도 막힘없이 술술 얘기가 나와
열심히 받아 적고 왔습니다~

저는 책읽기 초보입니다.  이런 모임을 통해 내가 알지못하는 분야를 알게되고 그간 못읽은 책 추천도 받고
너무 유익한 시간이었습니다.

망설이지말고 지금 시작하세요.
책읽기 재밋어요..
다음달 모임이 기대 되구요.
많이들 오세요^^.

",2024-08-17 19:31,Kate
2227,9월 단체미팅 끝사랑 찾기❤️,"❤️JTBC 끝사랑 섭외를 함께한 시놀입니다.
TV 출연은 부담스럽고, 시럽 앱은 아직 낯선 5060 당신을 위한 시놀 추억의 단체미팅

시놀에서만 만날 수 있는 특별한 만남의 기회!
남녀 비율을 1:1로 맞추어 진행됩니다🍷

(비율이 맞지 않을 때에는, 늦게 신청하시는 분에게 다음달 참석을 요청드릴 수도 있습니다)

❣️추억의 단체미팅 프로그램

1. 인사
사회자 소개
참가자 본인 소개 (2분씩)

2. 아이스 브레이킹
소지품으로 1차 게임 커플 매칭
레크레이션 및 경품 증정

3. 1:1 로테이션 대화

4. 최종 선택
마음에 드는 이성에게 사랑의 짝대기로 표현해 주세요.

❣️일시 : 9월 27일(금) 저녁 6시

❣️장소 : 세종대학교 빅베어 8 (서울 광진구 능동로 209, 2층)
- 지하철 : 7호선 어린이대공원역(세종대) 6번출구 (도보 3분)
- 주차 : 건물 지하 무료주차 가능

❣️포함사항 : 저녁식사, 와인, 경품

❣️준비물 : 신분증 지참 必, 자신을 표현할 아이템 (소지품) 한 가지
",2024-08-17 19:49,시놀매니저
2228,,서해 낙조,2024-08-17 20:02,럭시
2229,19일 월요일 물놀이 출발,"계획된 계곡 물놀이가 이제 이틀 후 19일 월요일에 출발합니다.
혹 망설이시는 분 계시다면 2~3분 정도 더 참석하셔도 되겠습니다.
천호역, 일산, 수락산역 3곳에서 아침에 출발합니다.
망설였다면 바로 연락이나 댓글 남겨주세요.
합류 방법과 함께함을 안내 드리겠습니다.
꼭 함께 해보시길 바랍니다.
충분히 의미 있는 하루가 되실 겁니다.
",2024-08-17 20:03,조은친구
2230,예스24 8월 2주  전자책 베스트셀러.,"안녕하세요.
더운 여름 잘 지내시는지요.
요즘 날씨 탓인지 스릴러 소설이 인기랍니다. 전자책 1위에 홍학의 자리가 인기몰이 랍니다.",2024-08-17 20:56,stj
2231,죄송,참석한다면서  못하고있어요  언제 참석   하겠습니다  미안합니다,2024-08-18 03:24,용남
2232,가입인사,광교산 자락에. 살고있으면서도ㅡ제대로 등산한번 못해봤는데ㅡ이젠ㅡ좋은 분들과ㅡ좋은대화하면서 산에 가고싶네요ㅡ,2024-08-18 03:43,이매너
2233,,"늦게핀 해바라기
태백 해바라기 마을",2024-08-18 05:33,빠달
2234,,일요일 다들 쉬시겠어요 저는 오늘도 일하러 출근 했습니다 모든님들 홧팅요,2024-08-18 07:30,한작가
2235,,"            - 예순 즈음에 ,,, -

서른 즈음 때 처럼 ,,  이지 못합니
다
그때는 마흔의 미래가 있고 쉰 의 안락을 꿈 꿀수 있었죠

그 때처럼 -매일 이별하며 살고 있
지- 도 못 합니다
이별 할 일도 없고 할 수도 없어서 입니다

예순 즈음 에서 할수 있는것 ,,,
그것은 별 다른 음식 들 ,,
이상한 모습 들 ,,
해뜨고 지는 모양 들 ,,
길 가의 피어난 꽃 들 ,,
지내온 60 년 동안 숱하게 보고 먹
고 겪은 것들 새롭게 보여 진다는 것 이지요

예순 즈음 엔 ,,
칠십의 미래를 생각하다가 고개 절
래 흔들고 이내 없애 버립니다
칠십이 두렵고 팔십을 장담 할수 없
기 때문 입니다
약해지는 팔 다리 , 늘어가는 하얀
머리 , 제어 할수 없는 아랫배 ,,
또 하루가 가는구나 를 아쉽게 붙들
고 싶어지는 것도 예순 즈음 입니다

예순 즈음엔 ,,,
미래가 두려워 과거를 두루 훑고 삽
니다
아 ,, 그 음식이 맛 났었다
아 ,, 그 곳의 풍광이 좋았다
아 ,, 그 사람이 보고싶다
겨우 그 정도의 과거 에만 두루 되
새김질 합니다

인연도 그러합니다
만나고 가고 보내고 의 반복이 인연
의 순서 일진대 ,, 만나고 가 아니되
니 보낼 일도 갈 일도 당최 없기 때
문 이지요

일 ,,, 있기는 한데 오래 할 일 들은
또 아닙니다
미래가 원대한 일도 아니니 번창할
일이 없지요
한다 해도 입에 풀칠할 정도에 머물
거니와 그것도 쉽지는 않습니다

예순 즈음 은 ,,,
참 ,  묘한 때 입니다
강원도 화천의 물 맑은 골짜기에서
예순의 늘그니가 씁니다 ,,

",2024-08-18 07:50,옆집할배
2236,기입인사,"안녕 하세요
좋아하는 모임이라 가입하고 싶네요",2024-08-18 08:14,피낭시아
2237,,처음 입니다.뭐가 뭔지 하나도 모르겠어요.강원도  원주에살고 71년생입니다.잘 부탁드려요!,2024-08-18 08:29,둘라이
2238,안녕하세요.,"저는경북상주에서토종자라를 양식하고있는 1955년생구본성. 입니다.
뜻하지않게 4년전. 시골에 내려와자연과 함께 나하고싶은일하며 살아가는데.
ㅎ.ㅎ.ㅎ.혼자있으니. 심심하고. 외로웁네요.자주. 대화하고. 사람답게살고싶어. 가입 해흡니다.잘부탁드려요",2024-08-18 08:35,토종자라
2239,,수어장대 새벽 일출 ,2024-08-18 08:37,평강
2240,반갑습니다 ,"검단신도시 사는 70년생 김현태 라고 합니다
잘 부탁드리겠습니다
",2024-08-18 08:45,은빛여울
2241,반가와요 ,사이좋게 지내기 바랍니다,2024-08-18 08:51,헤이
2242,반가와요 ,"사이좋게 지내기 바랍니다 
",2024-08-18 08:57,헤이
2243,반가와요 ,사이좋게 지내기 바랍니다 ,2024-08-18 09:04,헤이
2244,반가와요 ,사이좋게 지내기 바랍니다 ,2024-08-18 09:06,헤이
2245,반가와요 ,사이좋게 지내기 바랍니다 ,2024-08-18 09:16,헤이
2246,용기내 가입했습니다,늘 바쁜일상속  설레임을 찾고싶어요^^,2024-08-18 09:52,마루71
2247,김장농사 밭. 만들고 있어요,"더워 죽을거 같아요
10분 일하고 20분 쉬며

계속한 밭 만들기...

생각보다 더위 너무 심해서
8월말에. 첫 모임을

홍대역 인근 지역서 하고

그날. 운영규칙. 회비.농사계획 등을
전체 토론거쳐 정하기로 하심.
어떨런지요

첫 모임 모임 날자. 장소. 의견 있으심. 게시글.로 올려주시길요",2024-08-18 10:26,행복고고
2248,,"연일 한 낮의 기온이 찜통 입니다
이런 폭염에도 현장 에서 일하는
분들 적지 않더군요 ㅜ
누구에게나 각자 삶의 몫이 있다고는
하지만 구슬 땀 흘리는 분들
보면 미안한 마음 입니다
언제 까지 이렇게 더울까요 
처서 지나면 조석으로 선선해질거라고들 하지만 
하늘 보면 여전히 쨍쨍할거 같습니다
모두 건강하게 가을 보기를 바랍니다",2024-08-18 12:30,윌리
2249,,더워도 뜨끈한 곰탕한그릇. 하실까요. ㅋ,2024-08-18 12:39,빠달
2250,,안녕하세요 반갑습니다 ,2024-08-18 12:45,슬피우는바람소리
2251,,가을에 첫걸음,2024-08-18 13:31,주말
2252,안녕하세요 ,안녕하세요 골프좋아하는 김해시민입니다 가까운곳친구찾아 여기까지왔네요 잘 부탁드려요 ,2024-08-18 15:05,귀여운꿈
2253,가입 인사말 ,"안녕하세요. 박형준 입니다.
모임에 성실히 참석하고 추억을 나누고 싶습니다.
잘 부탁 드립니다.",2024-08-18 15:41,마세박
2254,가입인사,"안녕하세요
긴더위가 이어져 회원님들 지루하고
짜증나시죠?
쫌만 있으면 나아지리라기대하구
존계절에 필드랑 스크린함께해요",2024-08-18 16:03,땅콩
2255,후기를 보니 즐거우셨나보군요.,이번에 참석하려다가 개인 사정이 생겨 못 가 아쉽네요.,2024-08-18 18:24,볼링이좋아
2256,송파구 먹자골목,잠실새내 양꼬치를 좋아해요,2024-08-18 18:52,볼링이좋아
2257,오랜만입니다,건강하신가요?,2024-08-18 18:54,볼링이좋아
2258,모임장님,활동 바랍니다.,2024-08-18 18:57,볼링이좋아
2259,주말 동안,"주말 동안 너무 건강하지 않게 먹었네요 ^^
내일부터 다시 다이어트 시작해야겠네요",2024-08-18 19:51,추억의향기
2260,반갑습니다 ^^,추억의향기에요,2024-08-18 19:52,추억의향기
2261,안녕하세요,어플 신입입니다. 잘부탁드립니다.~,2024-08-18 20:24,숨쉬듯가볍게
2262,8월 정모 너무 즐거웠습니다.,"8월17일 징검다리 휴일 중이었는데도 멀리서 와 주신 회원 여러분께 감사드립니다.
고영 님과 Kate 님께서 참석해 주셨고, 나무하나 님은 지난 7월에 이어 이번에도 나오셔서 여러가지로 수고해주셨습니다.
다양한 책과, 이번에는 특히 영화와 거기 관련된 책 이야기 등 화제가 풍성했습니다.
지난 7월 정모에 저를 포함하여 3사람, 이번 8월 정모에는 4사람 해서 늘어나는 모습을 보였기에, 다음 정모엔 6분 이상 참석하시지 않을까 기대해봅니다. ㅎ",2024-08-18 20:57,제이
2263,,매일매일 덥고 짜증나지만 다음주면 처서라지요 조금만 더 버텨봅시다,2024-08-18 20:58,검은하늘
2264,세기의 미남’ 프랑스 전설배우 알랭 들롱 별세… 88세,"세기의 미남’ 프랑스 전설배우 알랭 들롱 별세… 88세

프랑스를 대표하는 명배우 알랭 들롱이 88세의 일기로 별세했다.

AFP통신은 18일(현지시간) 자녀들의 발표를 인용해 보도했다. 들롱의 세 자녀는 이날 성명을 통해 “아버지는 집에서 세 자녀와 가족들이 함께 있는 가운데 평화롭게 삶을 마감했다”고 전했다.

1957년 ‘여자가 다가올 때’로 데뷔한 들롱은 1960년 르네 클레망 감독의 ‘태양은 가득히’에서 신분 상승의 욕구에 사로 잡힌 가난한 청년 역할로 출연하면서 세계적인 미남 스타로 떠올랐다.

그는 50여년 간 ‘태양은 외로워’(1962), ‘볼사리노’(1970), ‘조로’(1975) 등 90여편의 영화에 출연하며 프랑스 영화의 전성기를 이끌었다.

1991년 프랑스 정부가 수여하는 최고 훈장인 레지옹 도뇌르를 받았으며, 1995년 베를린국제영화제에서 명예 황금곰상을, 2019년에는 칸국제영화제에서 명예 황금종려상을 받았다.

르파리지앵은 “들롱은 배우 그 이상의 존재였다. 신화이자 아이콘”이라며 “그처럼 완벽한 우아함과 신비로움에 견줄만한 얼굴은 없었다”고 했다.


들롱은 2017년 5월 영화계를 은퇴한 후 2019년 뇌졸중으로 쓰러져 수술을 받고 
요양생활을 해 왔다. 

특히 들롱의 아들은 2022년 3월 들롱이 건강이 더 나빠질 경우 안락사를 하기로 결정했다는 소식을 전하기도 했다. 

다만 들롱이 안락사를 통해 생을 마감했는지는 알려지지 않았다.

출처/ 국민일보

삼가 고인의 명복을 빕니다. 
잘가시오~
알럥드롱…",2024-08-18 23:55,백작
2265,,안녕하세요 반갑습니다 ,2024-08-19 01:40,고독
2266,,"거기 누구 없소
가을이 저만치서 오는데",2024-08-19 02:07,우짜꼬
2267,69 남,잘부탁드려요,2024-08-19 03:06,김영관
2268,안녕하세요,"안녕하세요 
반갑습니다 ",2024-08-19 04:08,허이팅
2269,영어를 배운 할머니 ,"한 할머니가 영어학원에서 영어를 배웠다.. 그래서 너무나 자랑하고 싶은 나머지 5살짜리 손녀에게 물었다  할머니: 사과가 영어로 뭔줄 아나..?  손녀: 사과가 사과지뭐  할머니: 그것도 모르나 애플 아이가 애플 ...!!! 

할머니 이젠 노인정에가서  할머니: 연필이 영어로 뭔 줄 아나..??  노인들: 그걸 내가 우예아노(어떻게 압니까)  할머니: 그거 펜슬 아이가 

이번엔 지나가는 아줌마에게 물었다  할머니: 물이 영어로 뭔줄 아니껴...?(압니까)  아줌마: 워터 아닌가요..?  할머니: ""물은 셀프야..!!"" ",2024-08-19 04:49,백작
2270,,"시원한 계곡으로 
서늘합니다.",2024-08-19 06:34,빠달
2271,아름다운인연의시작,"시간의흐름을좋은분들과대화를
통해서나누고공유하고싶습니다",2024-08-19 08:07,엘리야
2272,주마등처럼지나가는인생,"인사드립니다
좋은생각을나누고
공유하길기대해봅니다",2024-08-19 08:10,엘리야
2273,,가을이 저만치 오고 있나봐요^^,2024-08-19 08:22,부루스리
2274,안녕하세요 ,안녕하세요 반갑습니다 ,2024-08-19 08:33,아타노
2275,반갑습니다,반가워요,2024-08-19 09:05,뭘할까
2276,,"오늘의 늬우스~
● 어제(18일) 오후 서울에서 부산으로 가던 KTX-산천 열차가 대구 인근에서 궤도를 이탈해 상하행선 모두 지연 사태가 속출했습니다. 주말 철도 이용객들이 큰 불편을 겪은 가운데, 일단 오늘(19일) 새벽 KTX 첫차는 정상 운행에 들어갔습니다.

● 지난달 '그냥 쉬었다'는 청년은 44만 3천 명으로 집계됐습니다. 통계청이 관련 통계를 만들기 시작한 이래 가장 많은 겁니다. 특히 쉬는 청년 4명 가운데 3명은 일하기를 원하지 않는다고 답했습니다. 이유를 물어보니 '원하는 임금 수준이나 근로 조건에 맞는 일자리가 없을 것 같다'는 답변이 가장 많았습니다.

● 최근 배달업계에 외국인 배달원이 늘고 있는데요. 여름이 되면서 주문량이 평균 30% 늘었지만, 날이 덥고 일이 힘들다는 이유로 국내 배달기사는 점점 줄어들고 그 빈자리를 외국인 배달원들이 채우고 있습니다. 하지만 외국인은 영주권이 있어야 배달 일을 할 수 있습니다. 이 때문에 대부분은 1만 원에서 20만 원을 주고 한국인의 명의를 사서 배달 일에 뛰어들고 있습니다.

● 임원을 못 달아도 버티는 고참 선배들이 많아지면서 대기업 근속 연수가 늘었다고 합니다. 승진을 못 해도 정년까지 직장 생활을 하려는 사람이 늘어났기 때문입니다. 시총 상위 50대 기업 중 근속 연수가 늘어난 곳이 30곳입니다. 창업과 이직 자체가 어려운 것도 있고, 그리고 코로나 팬데믹 이후에 기업 문화가 개인화된 탓도 있는 듯 합니다.

● 말 그대로 미친 더위가 이어지는 요즘자영업자들은 문 열어놓고 에어컨은빵빵하게 트는 '개문냉방' 딜레마에 빠졌습니다. 매장은 시원하게, 문까지 열어놔야 매출이 줄지 않거든요. 사실 개문냉방 영업은 불법입니다. 위반 횟수에 따라서 150~300만 원의 과태료를 물어야 합니다. 하지만 2017년 이후 적발된 사례는 없습니다. 잠깐 환기하려고 문을 열어둔 거라고 하면 단속을 하기 어렵기 때문입니다. ",2024-08-19 09:06,시놀매니저
